"","ensembl_gene_id_version","ensembl_gene_id","external_gene_name"
"28989","ENSMMUG00000047075.2","ENSMMUG00000047075","U6"
"28990","ENSMMUG00000047080.2","ENSMMUG00000047080","PDE6G"
"28991","ENSMMUG00000047114.2","ENSMMUG00000047114","CCL18"
"28992","ENSMMUG00000047203.2","ENSMMUG00000047203",""
"28993","ENSMMUG00000047241.2","ENSMMUG00000047241","U6"
"28994","ENSMMUG00000047340.2","ENSMMUG00000047340","ALG11"
"28995","ENSMMUG00000047391.2","ENSMMUG00000047391","SRXN1"
"28996","ENSMMUG00000047396.2","ENSMMUG00000047396",""
"28997","ENSMMUG00000047437.2","ENSMMUG00000047437","Metazoa_SRP"
"28998","ENSMMUG00000047452.2","ENSMMUG00000047452",""
"28999","ENSMMUG00000047481.2","ENSMMUG00000047481",""
"29000","ENSMMUG00000047492.2","ENSMMUG00000047492","U6"
"29001","ENSMMUG00000047550.2","ENSMMUG00000047550","KAT7"
"29002","ENSMMUG00000047625.2","ENSMMUG00000047625","RBX1"
"29003","ENSMMUG00000047780.2","ENSMMUG00000047780","TAF15"
"29004","ENSMMUG00000047795.2","ENSMMUG00000047795","Metazoa_SRP"
"29005","ENSMMUG00000047879.2","ENSMMUG00000047879","FAM110A"
"29006","ENSMMUG00000047910.2","ENSMMUG00000047910","Metazoa_SRP"
"29007","ENSMMUG00000047925.2","ENSMMUG00000047925","PRR29"
"29008","ENSMMUG00000047978.2","ENSMMUG00000047978",""
"29009","ENSMMUG00000048074.2","ENSMMUG00000048074","DDTL"
"29010","ENSMMUG00000048138.2","ENSMMUG00000048138","Metazoa_SRP"
"29011","ENSMMUG00000048168.2","ENSMMUG00000048168","Metazoa_SRP"
"29012","ENSMMUG00000048204.2","ENSMMUG00000048204","EFNB3"
"29013","ENSMMUG00000048209.2","ENSMMUG00000048209",""
"29014","ENSMMUG00000048300.2","ENSMMUG00000048300","U6"
"29015","ENSMMUG00000048308.2","ENSMMUG00000048308","Metazoa_SRP"
"29016","ENSMMUG00000048316.2","ENSMMUG00000048316","SLFN14"
"29017","ENSMMUG00000048368.2","ENSMMUG00000048368",""
"29018","ENSMMUG00000048395.2","ENSMMUG00000048395","CBX6"
"29019","ENSMMUG00000048418.2","ENSMMUG00000048418","PPDPF"
"29020","ENSMMUG00000048424.2","ENSMMUG00000048424","SDC4"
"29021","ENSMMUG00000048463.2","ENSMMUG00000048463","APOL5"
"29022","ENSMMUG00000048521.2","ENSMMUG00000048521","PKIG"
"29023","ENSMMUG00000048539.2","ENSMMUG00000048539","Y_RNA"
"29024","ENSMMUG00000048560.2","ENSMMUG00000048560","H1-0"
"29025","ENSMMUG00000048566.2","ENSMMUG00000048566","MCF2L"
"29026","ENSMMUG00000048609.2","ENSMMUG00000048609",""
"29027","ENSMMUG00000048626.2","ENSMMUG00000048626","Metazoa_SRP"
"29028","ENSMMUG00000048630.2","ENSMMUG00000048630","LIF"
"29029","ENSMMUG00000048656.2","ENSMMUG00000048656",""
"29030","ENSMMUG00000048710.2","ENSMMUG00000048710","HIC1"
"29031","ENSMMUG00000048761.2","ENSMMUG00000048761","RAC2"
"29032","ENSMMUG00000048847.2","ENSMMUG00000048847","Metazoa_SRP"
"29033","ENSMMUG00000048903.2","ENSMMUG00000048903","AMZ2"
"29034","ENSMMUG00000048926.2","ENSMMUG00000048926","VMP1"
"29035","ENSMMUG00000048948.2","ENSMMUG00000048948",""
"29036","ENSMMUG00000049005.2","ENSMMUG00000049005",""
"29037","ENSMMUG00000049045.2","ENSMMUG00000049045",""
"29038","ENSMMUG00000049075.2","ENSMMUG00000049075","Metazoa_SRP"
"29039","ENSMMUG00000049130.2","ENSMMUG00000049130",""
"29040","ENSMMUG00000049151.2","ENSMMUG00000049151",""
"29041","ENSMMUG00000049175.2","ENSMMUG00000049175","Metazoa_SRP"
"29042","ENSMMUG00000049183.2","ENSMMUG00000049183","TMEM235"
"29043","ENSMMUG00000049208.2","ENSMMUG00000049208","KRT38"
"29044","ENSMMUG00000049221.2","ENSMMUG00000049221","Metazoa_SRP"
"29045","ENSMMUG00000049272.1","ENSMMUG00000049272",""
"29046","ENSMMUG00000049276.1","ENSMMUG00000049276",""
"29047","ENSMMUG00000049290.1","ENSMMUG00000049290","mml-mir-650a-2"
"29048","ENSMMUG00000049300.1","ENSMMUG00000049300","U3"
"29049","ENSMMUG00000049328.1","ENSMMUG00000049328",""
"29050","ENSMMUG00000049331.1","ENSMMUG00000049331",""
"29051","ENSMMUG00000049339.1","ENSMMUG00000049339","Metazoa_SRP"
"29052","ENSMMUG00000049340.1","ENSMMUG00000049340","U6"
"29053","ENSMMUG00000049343.1","ENSMMUG00000049343","NOTUM"
"29054","ENSMMUG00000049349.1","ENSMMUG00000049349","Metazoa_SRP"
"29055","ENSMMUG00000049362.1","ENSMMUG00000049362",""
"29056","ENSMMUG00000049371.1","ENSMMUG00000049371",""
"29057","ENSMMUG00000049376.1","ENSMMUG00000049376",""
"29058","ENSMMUG00000049385.1","ENSMMUG00000049385",""
"29059","ENSMMUG00000049391.1","ENSMMUG00000049391",""
"29060","ENSMMUG00000049392.1","ENSMMUG00000049392",""
"29061","ENSMMUG00000049395.1","ENSMMUG00000049395",""
"29062","ENSMMUG00000049397.1","ENSMMUG00000049397",""
"29063","ENSMMUG00000049403.1","ENSMMUG00000049403",""
"29064","ENSMMUG00000049404.1","ENSMMUG00000049404",""
"29065","ENSMMUG00000049405.1","ENSMMUG00000049405","GIP"
"29066","ENSMMUG00000049410.1","ENSMMUG00000049410","Metazoa_SRP"
"29067","ENSMMUG00000049433.1","ENSMMUG00000049433","SCRT2"
"29068","ENSMMUG00000049440.1","ENSMMUG00000049440","C17orf113"
"29069","ENSMMUG00000049441.1","ENSMMUG00000049441","U6"
"29070","ENSMMUG00000049452.1","ENSMMUG00000049452","Metazoa_SRP"
"29071","ENSMMUG00000049477.1","ENSMMUG00000049477","Metazoa_SRP"
"29072","ENSMMUG00000049501.1","ENSMMUG00000049501","Y_RNA"
"29073","ENSMMUG00000049503.1","ENSMMUG00000049503",""
"29074","ENSMMUG00000049512.1","ENSMMUG00000049512",""
"29075","ENSMMUG00000049517.1","ENSMMUG00000049517","Metazoa_SRP"
"29076","ENSMMUG00000049520.1","ENSMMUG00000049520","Metazoa_SRP"
"29077","ENSMMUG00000049524.1","ENSMMUG00000049524",""
"29078","ENSMMUG00000049528.1","ENSMMUG00000049528",""
"29079","ENSMMUG00000049533.1","ENSMMUG00000049533",""
"29080","ENSMMUG00000049537.1","ENSMMUG00000049537","PRPSAP1"
"29081","ENSMMUG00000049542.1","ENSMMUG00000049542",""
"29082","ENSMMUG00000049546.1","ENSMMUG00000049546",""
"29083","ENSMMUG00000049570.1","ENSMMUG00000049570","Metazoa_SRP"
"29084","ENSMMUG00000049576.1","ENSMMUG00000049576","Metazoa_SRP"
"29085","ENSMMUG00000049580.1","ENSMMUG00000049580","Metazoa_SRP"
"29086","ENSMMUG00000049585.1","ENSMMUG00000049585","Metazoa_SRP"
"29087","ENSMMUG00000049587.1","ENSMMUG00000049587","Metazoa_SRP"
"29088","ENSMMUG00000049589.1","ENSMMUG00000049589",""
"29089","ENSMMUG00000049600.1","ENSMMUG00000049600",""
"29090","ENSMMUG00000049610.1","ENSMMUG00000049610",""
"29091","ENSMMUG00000049617.1","ENSMMUG00000049617","Metazoa_SRP"
"29092","ENSMMUG00000049631.1","ENSMMUG00000049631","Y_RNA"
"29093","ENSMMUG00000049644.1","ENSMMUG00000049644",""
"29094","ENSMMUG00000049649.1","ENSMMUG00000049649","PSMB6"
"29095","ENSMMUG00000049650.1","ENSMMUG00000049650","RASL11A"
"29096","ENSMMUG00000049658.1","ENSMMUG00000049658",""
"29097","ENSMMUG00000049665.1","ENSMMUG00000049665","Metazoa_SRP"
"29098","ENSMMUG00000049671.1","ENSMMUG00000049671",""
"29099","ENSMMUG00000049677.1","ENSMMUG00000049677",""
"29100","ENSMMUG00000049694.1","ENSMMUG00000049694",""
"29101","ENSMMUG00000049698.1","ENSMMUG00000049698",""
"29102","ENSMMUG00000049700.1","ENSMMUG00000049700",""
"29103","ENSMMUG00000049725.1","ENSMMUG00000049725","Metazoa_SRP"
"29104","ENSMMUG00000049732.1","ENSMMUG00000049732",""
"29105","ENSMMUG00000049737.1","ENSMMUG00000049737","Metazoa_SRP"
"29106","ENSMMUG00000049740.1","ENSMMUG00000049740",""
"29107","ENSMMUG00000049741.1","ENSMMUG00000049741",""
"29108","ENSMMUG00000049757.1","ENSMMUG00000049757",""
"29109","ENSMMUG00000049768.1","ENSMMUG00000049768","Metazoa_SRP"
"29110","ENSMMUG00000049778.1","ENSMMUG00000049778",""
"29111","ENSMMUG00000049780.1","ENSMMUG00000049780",""
"29112","ENSMMUG00000049788.1","ENSMMUG00000049788",""
"29113","ENSMMUG00000049796.1","ENSMMUG00000049796",""
"29114","ENSMMUG00000049807.1","ENSMMUG00000049807","OR1E1"
"29115","ENSMMUG00000049809.1","ENSMMUG00000049809",""
"29116","ENSMMUG00000049812.1","ENSMMUG00000049812","GALR2"
"29117","ENSMMUG00000049825.1","ENSMMUG00000049825",""
"29118","ENSMMUG00000049834.1","ENSMMUG00000049834","Metazoa_SRP"
"29119","ENSMMUG00000049841.1","ENSMMUG00000049841","Metazoa_SRP"
"29120","ENSMMUG00000049845.1","ENSMMUG00000049845",""
"29121","ENSMMUG00000049849.1","ENSMMUG00000049849",""
"29122","ENSMMUG00000049878.1","ENSMMUG00000049878",""
"29123","ENSMMUG00000049888.1","ENSMMUG00000049888",""
"29124","ENSMMUG00000049898.1","ENSMMUG00000049898",""
"29125","ENSMMUG00000049922.1","ENSMMUG00000049922",""
"29126","ENSMMUG00000049928.1","ENSMMUG00000049928",""
"29127","ENSMMUG00000049929.1","ENSMMUG00000049929","Metazoa_SRP"
"29128","ENSMMUG00000049948.1","ENSMMUG00000049948",""
"29129","ENSMMUG00000049950.1","ENSMMUG00000049950",""
"29130","ENSMMUG00000049955.1","ENSMMUG00000049955",""
"29131","ENSMMUG00000049962.1","ENSMMUG00000049962",""
"29132","ENSMMUG00000049964.1","ENSMMUG00000049964","Metazoa_SRP"
"29133","ENSMMUG00000049966.1","ENSMMUG00000049966",""
"29134","ENSMMUG00000049970.1","ENSMMUG00000049970","Y_RNA"
"29135","ENSMMUG00000049976.1","ENSMMUG00000049976",""
"29136","ENSMMUG00000049983.1","ENSMMUG00000049983",""
"29137","ENSMMUG00000049984.1","ENSMMUG00000049984",""
"29138","ENSMMUG00000049987.1","ENSMMUG00000049987","Metazoa_SRP"
"29139","ENSMMUG00000049997.1","ENSMMUG00000049997",""
"29140","ENSMMUG00000050001.1","ENSMMUG00000050001",""
"29141","ENSMMUG00000050004.1","ENSMMUG00000050004","Metazoa_SRP"
"29142","ENSMMUG00000050005.1","ENSMMUG00000050005","OR1E2"
"29143","ENSMMUG00000050010.1","ENSMMUG00000050010",""
"29144","ENSMMUG00000050013.1","ENSMMUG00000050013","Metazoa_SRP"
"29145","ENSMMUG00000050014.1","ENSMMUG00000050014",""
"29146","ENSMMUG00000050015.1","ENSMMUG00000050015","Metazoa_SRP"
"29147","ENSMMUG00000050020.1","ENSMMUG00000050020",""
"29148","ENSMMUG00000050030.1","ENSMMUG00000050030",""
"29149","ENSMMUG00000050038.1","ENSMMUG00000050038",""
"29150","ENSMMUG00000050040.1","ENSMMUG00000050040","Metazoa_SRP"
"29151","ENSMMUG00000050052.1","ENSMMUG00000050052",""
"29152","ENSMMUG00000050053.1","ENSMMUG00000050053","GID8"
"29153","ENSMMUG00000050054.1","ENSMMUG00000050054","Metazoa_SRP"
"29154","ENSMMUG00000050062.1","ENSMMUG00000050062",""
"29155","ENSMMUG00000050071.1","ENSMMUG00000050071","Metazoa_SRP"
"29156","ENSMMUG00000050078.1","ENSMMUG00000050078",""
"29157","ENSMMUG00000050080.1","ENSMMUG00000050080","Metazoa_SRP"
"29158","ENSMMUG00000050091.1","ENSMMUG00000050091","SLPI"
"29159","ENSMMUG00000050097.1","ENSMMUG00000050097",""
"29160","ENSMMUG00000050116.1","ENSMMUG00000050116","IGLV9-49"
"29161","ENSMMUG00000050127.1","ENSMMUG00000050127","U2"
"29162","ENSMMUG00000050161.1","ENSMMUG00000050161","SRMS"
"29163","ENSMMUG00000050166.1","ENSMMUG00000050166",""
"29164","ENSMMUG00000050172.1","ENSMMUG00000050172",""
"29165","ENSMMUG00000050178.1","ENSMMUG00000050178",""
"29166","ENSMMUG00000050181.1","ENSMMUG00000050181",""
"29167","ENSMMUG00000050190.1","ENSMMUG00000050190",""
"29168","ENSMMUG00000050192.1","ENSMMUG00000050192","CAVIN1"
"29169","ENSMMUG00000050197.1","ENSMMUG00000050197",""
"29170","ENSMMUG00000050200.1","ENSMMUG00000050200","Y_RNA"
"29171","ENSMMUG00000050206.1","ENSMMUG00000050206","Metazoa_SRP"
"29172","ENSMMUG00000050212.1","ENSMMUG00000050212",""
"29173","ENSMMUG00000050214.1","ENSMMUG00000050214","Metazoa_SRP"
"29174","ENSMMUG00000050216.1","ENSMMUG00000050216",""
"29175","ENSMMUG00000050217.1","ENSMMUG00000050217","U6"
"29176","ENSMMUG00000050219.1","ENSMMUG00000050219","DESI1"
"29177","ENSMMUG00000050226.1","ENSMMUG00000050226",""
"29178","ENSMMUG00000050229.1","ENSMMUG00000050229","Metazoa_SRP"
"29179","ENSMMUG00000050235.1","ENSMMUG00000050235",""
"29180","ENSMMUG00000050236.1","ENSMMUG00000050236",""
"29181","ENSMMUG00000050240.1","ENSMMUG00000050240","Metazoa_SRP"
"29182","ENSMMUG00000050241.1","ENSMMUG00000050241",""
"29183","ENSMMUG00000050252.1","ENSMMUG00000050252",""
"29184","ENSMMUG00000050253.1","ENSMMUG00000050253","RIMS4"
"29185","ENSMMUG00000050263.1","ENSMMUG00000050263",""
"29186","ENSMMUG00000050273.1","ENSMMUG00000050273",""
"29187","ENSMMUG00000050280.1","ENSMMUG00000050280",""
"29188","ENSMMUG00000050288.1","ENSMMUG00000050288","Metazoa_SRP"
"29189","ENSMMUG00000050305.1","ENSMMUG00000050305",""
"29190","ENSMMUG00000050324.1","ENSMMUG00000050324","HRH3"
"29191","ENSMMUG00000050326.1","ENSMMUG00000050326","IGLV4-69"
"29192","ENSMMUG00000050340.1","ENSMMUG00000050340",""
"29193","ENSMMUG00000050353.1","ENSMMUG00000050353",""
"29194","ENSMMUG00000050358.1","ENSMMUG00000050358","Metazoa_SRP"
"29195","ENSMMUG00000050361.1","ENSMMUG00000050361",""
"29196","ENSMMUG00000050368.1","ENSMMUG00000050368","Metazoa_SRP"
"29197","ENSMMUG00000050378.1","ENSMMUG00000050378","Metazoa_SRP"
"29198","ENSMMUG00000050383.1","ENSMMUG00000050383","Y_RNA"
"29199","ENSMMUG00000050396.1","ENSMMUG00000050396",""
"29200","ENSMMUG00000050398.1","ENSMMUG00000050398","DEFB127"
"29201","ENSMMUG00000050422.1","ENSMMUG00000050422",""
"29202","ENSMMUG00000050428.1","ENSMMUG00000050428","Metazoa_SRP"
"29203","ENSMMUG00000050436.1","ENSMMUG00000050436",""
"29204","ENSMMUG00000050438.1","ENSMMUG00000050438","Metazoa_SRP"
"29205","ENSMMUG00000050439.1","ENSMMUG00000050439","Metazoa_SRP"
"29206","ENSMMUG00000050443.1","ENSMMUG00000050443",""
"29207","ENSMMUG00000050446.1","ENSMMUG00000050446","GDF7"
"29208","ENSMMUG00000050458.1","ENSMMUG00000050458",""
"29209","ENSMMUG00000050470.1","ENSMMUG00000050470",""
"29210","ENSMMUG00000050471.1","ENSMMUG00000050471","PLA2G3"
"29211","ENSMMUG00000050479.1","ENSMMUG00000050479","U2"
"29212","ENSMMUG00000050492.1","ENSMMUG00000050492","KRTAP16-1"
"29213","ENSMMUG00000050501.1","ENSMMUG00000050501",""
"29214","ENSMMUG00000050510.1","ENSMMUG00000050510",""
"29215","ENSMMUG00000050517.1","ENSMMUG00000050517",""
"29216","ENSMMUG00000050526.1","ENSMMUG00000050526",""
"29217","ENSMMUG00000050536.1","ENSMMUG00000050536","ICAM2"
"29218","ENSMMUG00000050543.1","ENSMMUG00000050543",""
"29219","ENSMMUG00000050544.1","ENSMMUG00000050544",""
"29220","ENSMMUG00000050551.1","ENSMMUG00000050551","PRR15L"
"29221","ENSMMUG00000050571.1","ENSMMUG00000050571","SAMD10"
"29222","ENSMMUG00000050575.1","ENSMMUG00000050575",""
"29223","ENSMMUG00000050578.1","ENSMMUG00000050578",""
"29224","ENSMMUG00000050593.1","ENSMMUG00000050593",""
"29225","ENSMMUG00000050594.1","ENSMMUG00000050594",""
"29226","ENSMMUG00000050596.1","ENSMMUG00000050596","CST3"
"29227","ENSMMUG00000050599.1","ENSMMUG00000050599","Metazoa_SRP"
"29228","ENSMMUG00000050606.1","ENSMMUG00000050606","Metazoa_SRP"
"29229","ENSMMUG00000050615.1","ENSMMUG00000050615","G6PC3"
"29230","ENSMMUG00000050639.1","ENSMMUG00000050639","TMEM255B"
"29231","ENSMMUG00000050650.1","ENSMMUG00000050650","Metazoa_SRP"
"29232","ENSMMUG00000050653.1","ENSMMUG00000050653","Metazoa_SRP"
"29233","ENSMMUG00000050669.1","ENSMMUG00000050669",""
"29234","ENSMMUG00000050676.1","ENSMMUG00000050676","LRRC75A"
"29235","ENSMMUG00000050677.1","ENSMMUG00000050677","Metazoa_SRP"
"29236","ENSMMUG00000050686.1","ENSMMUG00000050686",""
"29237","ENSMMUG00000050687.1","ENSMMUG00000050687","Metazoa_SRP"
"29238","ENSMMUG00000050690.1","ENSMMUG00000050690","SCP2D1"
"29239","ENSMMUG00000050707.1","ENSMMUG00000050707","SPO11"
"29240","ENSMMUG00000050715.1","ENSMMUG00000050715","U6"
"29241","ENSMMUG00000050719.1","ENSMMUG00000050719",""
"29242","ENSMMUG00000050720.1","ENSMMUG00000050720",""
"29243","ENSMMUG00000050726.1","ENSMMUG00000050726",""
"29244","ENSMMUG00000050728.1","ENSMMUG00000050728",""
"29245","ENSMMUG00000050729.1","ENSMMUG00000050729",""
"29246","ENSMMUG00000050742.1","ENSMMUG00000050742","SKAP1"
"29247","ENSMMUG00000050744.1","ENSMMUG00000050744","Metazoa_SRP"
"29248","ENSMMUG00000050748.1","ENSMMUG00000050748","Y_RNA"
"29249","ENSMMUG00000050749.1","ENSMMUG00000050749",""
"29250","ENSMMUG00000050750.1","ENSMMUG00000050750",""
"29251","ENSMMUG00000050758.1","ENSMMUG00000050758",""
"29252","ENSMMUG00000050765.1","ENSMMUG00000050765","Metazoa_SRP"
"29253","ENSMMUG00000050774.1","ENSMMUG00000050774",""
"29254","ENSMMUG00000050777.1","ENSMMUG00000050777",""
"29255","ENSMMUG00000050783.1","ENSMMUG00000050783",""
"29256","ENSMMUG00000050793.1","ENSMMUG00000050793","NAGLU"
"29257","ENSMMUG00000050816.1","ENSMMUG00000050816",""
"29258","ENSMMUG00000050821.1","ENSMMUG00000050821","U6"
"29259","ENSMMUG00000050845.1","ENSMMUG00000050845",""
"29260","ENSMMUG00000050847.1","ENSMMUG00000050847",""
"29261","ENSMMUG00000050857.1","ENSMMUG00000050857",""
"29262","ENSMMUG00000050860.1","ENSMMUG00000050860","Metazoa_SRP"
"29263","ENSMMUG00000050871.1","ENSMMUG00000050871","SOX18"
"29264","ENSMMUG00000050897.1","ENSMMUG00000050897",""
"29265","ENSMMUG00000050901.1","ENSMMUG00000050901","U3"
"29266","ENSMMUG00000050905.1","ENSMMUG00000050905",""
"29267","ENSMMUG00000050928.1","ENSMMUG00000050928",""
"29268","ENSMMUG00000050934.1","ENSMMUG00000050934",""
"29269","ENSMMUG00000050937.1","ENSMMUG00000050937","RASL10A"
"29270","ENSMMUG00000050943.1","ENSMMUG00000050943","Metazoa_SRP"
"29271","ENSMMUG00000050947.1","ENSMMUG00000050947",""
"29272","ENSMMUG00000050954.1","ENSMMUG00000050954","TACO1"
"29273","ENSMMUG00000050955.1","ENSMMUG00000050955","Metazoa_SRP"
"29274","ENSMMUG00000050957.1","ENSMMUG00000050957",""
"29275","ENSMMUG00000050962.1","ENSMMUG00000050962",""
"29276","ENSMMUG00000050969.1","ENSMMUG00000050969",""
"29277","ENSMMUG00000050973.1","ENSMMUG00000050973","Metazoa_SRP"
"29278","ENSMMUG00000050974.1","ENSMMUG00000050974","Metazoa_SRP"
"29279","ENSMMUG00000050993.1","ENSMMUG00000050993",""
"29280","ENSMMUG00000050999.1","ENSMMUG00000050999",""
"29281","ENSMMUG00000051001.1","ENSMMUG00000051001",""
"29282","ENSMMUG00000051004.1","ENSMMUG00000051004",""
"29283","ENSMMUG00000051012.1","ENSMMUG00000051012",""
"29284","ENSMMUG00000051040.1","ENSMMUG00000051040",""
"29285","ENSMMUG00000051047.1","ENSMMUG00000051047",""
"29286","ENSMMUG00000051057.1","ENSMMUG00000051057",""
"29287","ENSMMUG00000051084.1","ENSMMUG00000051084","Metazoa_SRP"
"29288","ENSMMUG00000051085.1","ENSMMUG00000051085",""
"29289","ENSMMUG00000051087.1","ENSMMUG00000051087",""
"29290","ENSMMUG00000051096.1","ENSMMUG00000051096","Metazoa_SRP"
"29291","ENSMMUG00000051102.1","ENSMMUG00000051102","ARGLU1"
"29292","ENSMMUG00000051112.1","ENSMMUG00000051112","PDRG1"
"29293","ENSMMUG00000051119.1","ENSMMUG00000051119","Metazoa_SRP"
"29294","ENSMMUG00000051121.1","ENSMMUG00000051121",""
"29295","ENSMMUG00000051129.1","ENSMMUG00000051129",""
"29296","ENSMMUG00000051133.1","ENSMMUG00000051133",""
"29297","ENSMMUG00000051187.1","ENSMMUG00000051187","Metazoa_SRP"
"29298","ENSMMUG00000051190.1","ENSMMUG00000051190","Metazoa_SRP"
"29299","ENSMMUG00000051201.1","ENSMMUG00000051201","ZSWIM3"
"29300","ENSMMUG00000051206.1","ENSMMUG00000051206",""
"29301","ENSMMUG00000051209.1","ENSMMUG00000051209",""
"29302","ENSMMUG00000051222.1","ENSMMUG00000051222",""
"29303","ENSMMUG00000051235.1","ENSMMUG00000051235",""
"29304","ENSMMUG00000051240.1","ENSMMUG00000051240",""
"29305","ENSMMUG00000051250.1","ENSMMUG00000051250",""
"29306","ENSMMUG00000051254.1","ENSMMUG00000051254","U6"
"29307","ENSMMUG00000051269.1","ENSMMUG00000051269",""
"29308","ENSMMUG00000051270.1","ENSMMUG00000051270",""
"29309","ENSMMUG00000051286.1","ENSMMUG00000051286",""
"29310","ENSMMUG00000051307.1","ENSMMUG00000051307",""
"29311","ENSMMUG00000051312.1","ENSMMUG00000051312",""
"29312","ENSMMUG00000051313.1","ENSMMUG00000051313",""
"29313","ENSMMUG00000051317.1","ENSMMUG00000051317",""
"29314","ENSMMUG00000051322.1","ENSMMUG00000051322","SSTR2"
"29315","ENSMMUG00000051341.1","ENSMMUG00000051341",""
"29316","ENSMMUG00000051342.1","ENSMMUG00000051342","Metazoa_SRP"
"29317","ENSMMUG00000051343.1","ENSMMUG00000051343",""
"29318","ENSMMUG00000051352.1","ENSMMUG00000051352",""
"29319","ENSMMUG00000051386.1","ENSMMUG00000051386",""
"29320","ENSMMUG00000051394.1","ENSMMUG00000051394",""
"29321","ENSMMUG00000051400.1","ENSMMUG00000051400",""
"29322","ENSMMUG00000051409.1","ENSMMUG00000051409","Metazoa_SRP"
"29323","ENSMMUG00000051420.1","ENSMMUG00000051420","HOXB5"
"29324","ENSMMUG00000051422.1","ENSMMUG00000051422",""
"29325","ENSMMUG00000051424.1","ENSMMUG00000051424","Metazoa_SRP"
"29326","ENSMMUG00000051453.1","ENSMMUG00000051453",""
"29327","ENSMMUG00000051462.1","ENSMMUG00000051462",""
"29328","ENSMMUG00000051467.1","ENSMMUG00000051467","Metazoa_SRP"
"29329","ENSMMUG00000051480.1","ENSMMUG00000051480",""
"29330","ENSMMUG00000051489.1","ENSMMUG00000051489","U6"
"29331","ENSMMUG00000051496.1","ENSMMUG00000051496",""
"29332","ENSMMUG00000051505.1","ENSMMUG00000051505",""
"29333","ENSMMUG00000051507.1","ENSMMUG00000051507",""
"29334","ENSMMUG00000051511.1","ENSMMUG00000051511",""
"29335","ENSMMUG00000051517.1","ENSMMUG00000051517",""
"29336","ENSMMUG00000051518.1","ENSMMUG00000051518",""
"29337","ENSMMUG00000051529.1","ENSMMUG00000051529",""
"29338","ENSMMUG00000051533.1","ENSMMUG00000051533","NDFIP2"
"29339","ENSMMUG00000051537.1","ENSMMUG00000051537",""
"29340","ENSMMUG00000051546.1","ENSMMUG00000051546",""
"29341","ENSMMUG00000051560.1","ENSMMUG00000051560",""
"29342","ENSMMUG00000051565.1","ENSMMUG00000051565",""
"29343","ENSMMUG00000051567.1","ENSMMUG00000051567",""
"29344","ENSMMUG00000051568.1","ENSMMUG00000051568",""
"29345","ENSMMUG00000051582.1","ENSMMUG00000051582","U6"
"29346","ENSMMUG00000051598.1","ENSMMUG00000051598","Metazoa_SRP"
"29347","ENSMMUG00000051601.1","ENSMMUG00000051601",""
"29348","ENSMMUG00000051609.1","ENSMMUG00000051609",""
"29349","ENSMMUG00000051613.1","ENSMMUG00000051613","BORCS6"
"29350","ENSMMUG00000051625.1","ENSMMUG00000051625",""
"29351","ENSMMUG00000051629.1","ENSMMUG00000051629",""
"29352","ENSMMUG00000051633.1","ENSMMUG00000051633",""
"29353","ENSMMUG00000051655.1","ENSMMUG00000051655","Y_RNA"
"29354","ENSMMUG00000051666.1","ENSMMUG00000051666",""
"29355","ENSMMUG00000051667.1","ENSMMUG00000051667",""
"29356","ENSMMUG00000051681.1","ENSMMUG00000051681","RTL6"
"29357","ENSMMUG00000051682.1","ENSMMUG00000051682","RSPH14"
"29358","ENSMMUG00000051704.1","ENSMMUG00000051704",""
"29359","ENSMMUG00000051718.1","ENSMMUG00000051718",""
"29360","ENSMMUG00000051736.1","ENSMMUG00000051736",""
"29361","ENSMMUG00000051743.1","ENSMMUG00000051743","TLCD1"
